company_id,year,return_on_capital_employed_pct,roce_percentage,roce_difference,remarks
ABB,Dec 2012,28.28,46.0,17.72,Difference > 5%
ABB,Mar 2014,31.09,46.0,14.91,Difference > 5%
ABB,Mar 2015,31.7,46.0,14.3,Difference > 5%
ABB,Mar 2016,29.37,46.0,16.63,Difference > 5%
ABB,Mar 2017,27.54,46.0,18.46,Difference > 5%
ABB,Mar 2018,30.06,46.0,15.940000000000001,Difference > 5%
ABB,Mar 2019,29.28,46.0,16.72,Difference > 5%
ABB,Mar 2020,26.75,46.0,19.25,Difference > 5%
ABB,Mar 2021,31.36,46.0,14.64,Difference > 5%
ABB,Mar 2022,34.19,46.0,11.810000000000002,Difference > 5%
ABB,Mar 2023,34.41,46.0,11.590000000000003,Difference > 5%
ABB,Mar 2024,36.54,46.0,9.46,Difference > 5%
ADANIENSOL,Mar 2014,0.0,9.0,9.0,Difference > 5%
ADANIENSOL,Mar 2015,0.59,9.0,8.41,Difference > 5%
ADANIENSOL,Mar 2016,12.14,9.0,3.1400000000000006,
ADANIENSOL,Mar 2017,11.86,9.0,2.8599999999999994,
ADANIENSOL,Mar 2018,13.63,9.0,4.630000000000001,
ADANIENSOL,Mar 2019,6.73,9.0,2.2699999999999996,
ADANIENSOL,Mar 2020,9.42,9.0,0.41999999999999993,
ADANIENSOL,Mar 2021,7.28,9.0,1.7199999999999998,
ADANIENSOL,Mar 2022,6.98,9.0,2.0199999999999996,
ADANIENSOL,Mar 2023,6.32,9.0,2.6799999999999997,
ADANIENSOL,Mar 2024,7.92,9.0,1.08,
ADANIENT,Mar 2013,4.1,11.6,7.5,Difference > 5%
ADANIENT,Mar 2014,6.43,11.6,5.17,Difference > 5%
ADANIENT,Mar 2015,8.17,11.6,3.4299999999999997,
ADANIENT,Mar 2016,4.21,11.6,7.39,Difference > 5%
ADANIENT,Mar 2017,4.54,11.6,7.06,Difference > 5%
ADANIENT,Mar 2018,4.2,11.6,7.3999999999999995,Difference > 5%
ADANIENT,Mar 2019,6.07,11.6,5.529999999999999,Difference > 5%
ADANIENT,Mar 2020,6.2,11.6,5.3999999999999995,Difference > 5%
ADANIENT,Mar 2021,5.9,11.6,5.699999999999999,Difference > 5%
ADANIENT,Mar 2022,3.86,11.6,7.74,Difference > 5%
ADANIENT,Mar 2023,7.4,11.6,4.199999999999999,
ADANIENT,Mar 2024,7.98,11.6,3.619999999999999,
ADANIGREEN,Mar 2017,1.26,96.5,95.24,Difference > 5%
ADANIGREEN,Mar 2018,2.68,96.5,93.82,Difference > 5%
ADANIGREEN,Mar 2019,3.55,96.5,92.95,Difference > 5%
ADANIGREEN,Mar 2020,6.13,96.5,90.37,Difference > 5%
ADANIGREEN,Mar 2021,6.65,96.5,89.85,Difference > 5%
ADANIGREEN,Mar 2022,4.8,96.5,91.7,Difference > 5%
ADANIGREEN,Mar 2023,5.96,96.5,90.54,Difference > 5%
ADANIGREEN,Mar 2024,7.25,96.5,89.25,Difference > 5%
ADANIPORTS,Mar 2013,10.88,12.9,2.0199999999999996,
ADANIPORTS,Mar 2014,10.44,12.9,2.460000000000001,
ADANIPORTS,Mar 2015,10.48,12.9,2.42,
ADANIPORTS,Mar 2016,9.8,12.9,3.0999999999999996,
ADANIPORTS,Mar 2017,10.71,12.9,2.1899999999999995,
ADANIPORTS,Mar 2018,13.79,12.9,0.8899999999999988,
ADANIPORTS,Mar 2019,10.03,12.9,2.870000000000001,
ADANIPORTS,Mar 2020,7.66,12.9,5.24,Difference > 5%
ADANIPORTS,Mar 2021,9.93,12.9,2.9700000000000006,
ADANIPORTS,Mar 2022,7.16,12.9,5.74,Difference > 5%
ADANIPORTS,Mar 2023,7.61,12.9,5.29,Difference > 5%
ADANIPORTS,Mar 2024,11.44,12.9,1.4600000000000009,
ADANIPOWER,Mar 2013,-0.72,32.2,32.92,Difference > 5%
ADANIPOWER,Mar 2014,5.24,32.2,26.96,Difference > 5%
ADANIPOWER,Mar 2015,5.67,32.2,26.53,Difference > 5%
ADANIPOWER,Mar 2016,10.19,32.2,22.010000000000005,Difference > 5%
ADANIPOWER,Mar 2017,5.96,32.2,26.240000000000002,Difference > 5%
ADANIPOWER,Mar 2018,5.09,32.2,27.110000000000003,Difference > 5%
ADANIPOWER,Mar 2019,4.08,32.2,28.120000000000005,Difference > 5%
ADANIPOWER,Mar 2020,4.42,32.2,27.78,Difference > 5%
ADANIPOWER,Mar 2021,8.36,32.2,23.840000000000003,Difference > 5%
ADANIPOWER,Mar 2022,10.0,32.2,22.200000000000003,Difference > 5%
ADANIPOWER,Mar 2023,9.4,32.2,22.800000000000004,Difference > 5%
ADANIPOWER,Mar 2024,18.39,32.2,13.810000000000002,Difference > 5%
AMBUJACEM,Dec 2012,21.5,12.8,8.7,Difference > 5%
AMBUJACEM,Dec 2013,12.36,12.8,0.4400000000000013,
AMBUJACEM,Dec 2014,14.06,12.8,1.2599999999999998,
AMBUJACEM,Dec 2015,8.85,12.8,3.950000000000001,
AMBUJACEM,Dec 2016,8.66,12.8,4.140000000000001,
AMBUJACEM,Dec 2017,12.75,12.8,0.05000000000000071,
AMBUJACEM,Dec 2018,12.75,12.8,0.05000000000000071,
AMBUJACEM,Dec 2019,14.28,12.8,1.4799999999999986,
AMBUJACEM,Dec 2020,16.55,12.8,3.75,
AMBUJACEM,Dec 2021,19.58,12.8,6.779999999999998,Difference > 5%
AMBUJACEM,Mar 2024,11.33,12.8,1.4700000000000006,
APOLLOHOSP,Mar 2013,11.87,17.2,5.33,Difference > 5%
APOLLOHOSP,Mar 2014,11.76,17.2,5.4399999999999995,Difference > 5%
APOLLOHOSP,Mar 2015,10.17,17.2,7.029999999999999,Difference > 5%
APOLLOHOSP,Mar 2016,6.81,17.2,10.39,Difference > 5%
APOLLOHOSP,Mar 2017,6.52,17.2,10.68,Difference > 5%
APOLLOHOSP,Mar 2018,6.62,17.2,10.579999999999998,Difference > 5%
APOLLOHOSP,Mar 2019,9.62,17.2,7.58,Difference > 5%
APOLLOHOSP,Mar 2020,14.0,17.2,3.1999999999999993,
APOLLOHOSP,Mar 2021,6.47,17.2,10.73,Difference > 5%
APOLLOHOSP,Mar 2022,16.39,17.2,0.8099999999999987,
APOLLOHOSP,Mar 2023,13.77,17.2,3.4299999999999997,
APOLLOHOSP,Mar 2024,13.91,17.2,3.289999999999999,
ASIANPAINT,Mar 2013,43.52,41.75,1.7700000000000031,
ASIANPAINT,Mar 2014,41.0,41.75,0.75,
ASIANPAINT,Mar 2015,38.31,41.75,3.4399999999999977,
ASIANPAINT,Mar 2016,35.76,41.75,5.990000000000002,Difference > 5%
ASIANPAINT,Mar 2017,32.57,41.75,9.18,Difference > 5%
ASIANPAINT,Mar 2018,31.8,41.75,9.95,Difference > 5%
ASIANPAINT,Mar 2019,29.13,41.75,12.620000000000001,Difference > 5%
ASIANPAINT,Mar 2020,30.02,41.75,11.73,Difference > 5%
ASIANPAINT,Mar 2021,29.25,41.75,12.5,Difference > 5%
ASIANPAINT,Mar 2022,25.9,41.75,15.850000000000001,Difference > 5%
ASIANPAINT,Mar 2023,30.14,41.75,11.61,Difference > 5%
ASIANPAINT,Mar 2024,31.75,41.75,10.0,Difference > 5%
ATGL,Mar 2018,12.92,21.2,8.28,Difference > 5%
ATGL,Mar 2019,25.94,21.2,4.740000000000002,
ATGL,Mar 2020,28.65,21.2,7.449999999999999,Difference > 5%
ATGL,Mar 2021,26.03,21.2,4.830000000000002,
ATGL,Mar 2022,19.99,21.2,1.2100000000000009,
ATGL,Mar 2023,17.35,21.2,3.849999999999998,
ATGL,Mar 2024,18.42,21.2,2.7799999999999976,
BAJAJ-AUTO,Mar 2013,42.64,33.5,9.14,Difference > 5%
BAJAJ-AUTO,Mar 2014,38.94,33.5,5.439999999999998,Difference > 5%
BAJAJ-AUTO,Mar 2015,34.45,33.5,0.9500000000000028,
BAJAJ-AUTO,Mar 2016,31.73,33.5,1.7699999999999996,
BAJAJ-AUTO,Mar 2017,22.93,33.5,10.57,Difference > 5%
BAJAJ-AUTO,Mar 2018,22.05,33.5,11.45,Difference > 5%
BAJAJ-AUTO,Mar 2019,21.11,33.5,12.39,Difference > 5%
BAJAJ-AUTO,Mar 2020,22.32,33.5,11.18,Difference > 5%
BAJAJ-AUTO,Mar 2021,17.08,33.5,16.42,Difference > 5%
BAJAJ-AUTO,Mar 2022,16.64,33.5,16.86,Difference > 5%
BAJAJ-AUTO,Mar 2023,20.96,33.5,12.54,Difference > 5%
BAJAJ-AUTO,Mar 2024,27.21,33.5,6.289999999999999,Difference > 5%
AXISBANK,Mar 2013,,7.06,,Bank/NBFC
AXISBANK,Mar 2014,,7.06,,Bank/NBFC
AXISBANK,Mar 2015,,7.06,,Bank/NBFC
AXISBANK,Mar 2016,,7.06,,Bank/NBFC
AXISBANK,Mar 2017,,7.06,,Bank/NBFC
AXISBANK,Mar 2018,,7.06,,Bank/NBFC
AXISBANK,Mar 2019,,7.06,,Bank/NBFC
AXISBANK,Mar 2020,,7.06,,Bank/NBFC
AXISBANK,Mar 2021,,7.06,,Bank/NBFC
AXISBANK,Mar 2022,,7.06,,Bank/NBFC
AXISBANK,Mar 2023,,7.06,,Bank/NBFC
AXISBANK,Mar 2024,,7.06,,Bank/NBFC
BAJAJFINSV,Mar 2013,18.8,21.14,2.34,
BAJAJFINSV,Mar 2014,15.48,21.14,5.66,Difference > 5%
BAJAJFINSV,Mar 2015,14.63,21.14,6.51,Difference > 5%
BAJAJFINSV,Mar 2016,13.45,21.14,7.690000000000001,Difference > 5%
BAJAJFINSV,Mar 2017,13.41,21.14,7.73,Difference > 5%
BAJAJFINSV,Mar 2018,12.33,21.14,8.81,Difference > 5%
BAJAJFINSV,Mar 2019,11.99,21.14,9.15,Difference > 5%
BAJAJFINSV,Mar 2020,11.23,21.14,9.91,Difference > 5%
BAJAJFINSV,Mar 2021,11.65,21.14,9.49,Difference > 5%
BAJAJFINSV,Mar 2022,10.37,21.14,10.770000000000001,Difference > 5%
BAJAJFINSV,Mar 2023,11.28,21.14,9.860000000000001,Difference > 5%
BAJAJFINSV,Mar 2024,11.45,21.14,9.690000000000001,Difference > 5%
BAJAJHLDNG,Mar 2013,3.09,13.1,10.01,Difference > 5%
BAJAJHLDNG,Mar 2014,3.29,13.1,9.809999999999999,Difference > 5%
BAJAJHLDNG,Mar 2015,3.57,13.1,9.53,Difference > 5%
BAJAJHLDNG,Mar 2016,2.77,13.1,10.33,Difference > 5%
BAJAJHLDNG,Mar 2017,3.5,13.1,9.6,Difference > 5%
BAJAJHLDNG,Mar 2018,1.39,13.1,11.709999999999999,Difference > 5%
BAJAJHLDNG,Mar 2019,1.27,13.1,11.83,Difference > 5%
BAJAJHLDNG,Mar 2020,0.96,13.1,12.14,Difference > 5%
BAJAJHLDNG,Mar 2021,0.85,13.1,12.25,Difference > 5%
BAJAJHLDNG,Mar 2022,0.78,13.1,12.32,Difference > 5%
BAJAJHLDNG,Mar 2023,0.78,13.1,12.32,Difference > 5%
BAJAJHLDNG,Mar 2024,2.81,13.1,10.29,Difference > 5%
BAJFINANCE,Mar 2015,,11.9,,Bank/NBFC
BAJFINANCE,Mar 2016,,11.9,,Bank/NBFC
BAJFINANCE,Mar 2017,,11.9,,Bank/NBFC
BAJFINANCE,Mar 2018,,11.9,,Bank/NBFC
BAJFINANCE,Mar 2019,,11.9,,Bank/NBFC
BAJFINANCE,Mar 2020,,11.9,,Bank/NBFC
BAJFINANCE,Mar 2021,,11.9,,Bank/NBFC
BAJFINANCE,Mar 2022,,11.9,,Bank/NBFC
BAJFINANCE,Mar 2023,,11.9,,Bank/NBFC
BAJFINANCE,Mar 2024,,11.9,,Bank/NBFC
BANKBARODA,Mar 2013,,6.33,,Bank/NBFC
BANKBARODA,Mar 2014,,6.33,,Bank/NBFC
BANKBARODA,Mar 2015,,6.33,,Bank/NBFC
BANKBARODA,Mar 2016,,6.33,,Bank/NBFC
BANKBARODA,Mar 2017,,6.33,,Bank/NBFC
BANKBARODA,Mar 2018,,6.33,,Bank/NBFC
BANKBARODA,Mar 2019,,6.33,,Bank/NBFC
BANKBARODA,Mar 2020,,6.33,,Bank/NBFC
BANKBARODA,Mar 2021,,6.33,,Bank/NBFC
BANKBARODA,Mar 2022,,6.33,,Bank/NBFC
BANKBARODA,Mar 2023,,6.33,,Bank/NBFC
BANKBARODA,Mar 2024,,6.33,,Bank/NBFC
BHARTIARTL,Mar 2013,6.96,13.1,6.14,Difference > 5%
BHARTIARTL,Mar 2014,8.01,13.1,5.09,Difference > 5%
BHARTIARTL,Mar 2015,11.16,13.1,1.9399999999999995,
BHARTIARTL,Mar 2016,9.88,13.1,3.219999999999999,
BHARTIARTL,Mar 2017,8.9,13.1,4.199999999999999,
BHARTIARTL,Mar 2018,5.99,13.1,7.109999999999999,Difference > 5%
BHARTIARTL,Mar 2019,2.24,13.1,10.86,Difference > 5%
BHARTIARTL,Mar 2020,3.96,13.1,9.14,Difference > 5%
BHARTIARTL,Mar 2021,7.16,13.1,5.9399999999999995,Difference > 5%
BHARTIARTL,Mar 2022,10.35,13.1,2.75,
BHARTIARTL,Mar 2023,11.48,13.1,1.6199999999999992,
BHARTIARTL,Mar 2024,13.0,13.1,0.09999999999999964,
BEL,Mar 2013,1776.67,34.6,1742.0700000000002,Difference > 5%
BEL,Mar 2014,2767.86,34.6,2733.26,Difference > 5%
BEL,Mar 2015,3069.7,34.6,3035.1,Difference > 5%
BEL,Mar 2016,3245.95,34.6,3211.35,Difference > 5%
BEL,Mar 2017,3590.91,34.6,3556.31,Difference > 5%
BEL,Mar 2018,2236.71,34.6,2202.11,Difference > 5%
BEL,Mar 2019,2678.12,34.6,2643.52,Difference > 5%
BEL,Mar 2020,2411.11,34.6,2376.51,Difference > 5%
BEL,Mar 2021,2617.59,34.6,2582.9900000000002,Difference > 5%
BEL,Mar 2022,2317.32,34.6,2282.7200000000003,Difference > 5%
BEL,Mar 2023,3211.4,34.6,3176.8,Difference > 5%
BEL,Mar 2024,3628.35,34.6,3593.75,Difference > 5%
BHEL,Mar 2013,25.64,3.28,22.36,Difference > 5%
BHEL,Mar 2014,9.49,3.28,6.210000000000001,Difference > 5%
BHEL,Mar 2015,2.93,3.28,0.34999999999999964,
BHEL,Mar 2016,-7.05,3.28,10.33,Difference > 5%
BHEL,Mar 2017,0.75,3.28,2.53,
BHEL,Mar 2018,2.67,3.28,0.6099999999999999,
BHEL,Mar 2019,4.64,3.28,1.3599999999999999,
BHEL,Mar 2020,-1.89,3.28,5.17,Difference > 5%
BHEL,Mar 2021,-11.39,3.28,14.67,Difference > 5%
BHEL,Mar 2022,1.64,3.28,1.64,
BHEL,Mar 2023,2.63,3.28,0.6499999999999999,
BHEL,Mar 2024,1.39,3.28,1.89,
BOSCHLTD,Dec 2012,16.94,20.6,3.66,
BOSCHLTD,Dec 2013,13.97,20.6,6.630000000000001,Difference > 5%
BOSCHLTD,Mar 2015,19.21,20.6,1.3900000000000006,
BOSCHLTD,Mar 2016,15.57,20.6,5.030000000000001,Difference > 5%
BOSCHLTD,Mar 2017,17.13,20.6,3.4700000000000024,
BOSCHLTD,Mar 2018,16.29,20.6,4.310000000000002,
BOSCHLTD,Mar 2019,19.2,20.6,1.4000000000000021,
BOSCHLTD,Mar 2020,11.77,20.6,8.830000000000002,Difference > 5%
BOSCHLTD,Mar 2021,8.32,20.6,12.280000000000001,Difference > 5%
BOSCHLTD,Mar 2022,10.58,20.6,10.020000000000001,Difference > 5%
BOSCHLTD,Mar 2023,12.87,20.6,7.730000000000002,Difference > 5%
BOSCHLTD,Mar 2024,13.76,20.6,6.840000000000002,Difference > 5%
BPCL,Mar 2013,8.5,32.1,23.6,Difference > 5%
BPCL,Mar 2014,12.94,32.1,19.160000000000004,Difference > 5%
BPCL,Mar 2015,14.05,32.1,18.05,Difference > 5%
BPCL,Mar 2016,21.29,32.1,10.810000000000002,Difference > 5%
BPCL,Mar 2017,17.54,32.1,14.560000000000002,Difference > 5%
BPCL,Mar 2018,16.74,32.1,15.360000000000003,Difference > 5%
BPCL,Mar 2019,13.99,32.1,18.11,Difference > 5%
BPCL,Mar 2020,4.8,32.1,27.3,Difference > 5%
BPCL,Mar 2021,15.42,32.1,16.68,Difference > 5%
BPCL,Mar 2022,11.77,32.1,20.330000000000002,Difference > 5%
BPCL,Mar 2023,3.69,32.1,28.41,Difference > 5%
BPCL,Mar 2024,28.65,32.1,3.450000000000003,
BRITANNIA,Mar 2013,37.1,48.9,11.799999999999997,Difference > 5%
BRITANNIA,Mar 2014,57.38,48.9,8.480000000000004,Difference > 5%
BRITANNIA,Mar 2015,52.23,48.9,3.3299999999999983,
BRITANNIA,Mar 2016,49.98,48.9,1.0799999999999983,
BRITANNIA,Mar 2017,41.08,48.9,7.82,Difference > 5%
BRITANNIA,Mar 2018,37.68,48.9,11.219999999999999,Difference > 5%
BRITANNIA,Mar 2019,35.61,48.9,13.29,Difference > 5%
BRITANNIA,Mar 2020,27.91,48.9,20.99,Difference > 5%
BRITANNIA,Mar 2021,40.76,48.9,8.14,Difference > 5%
BRITANNIA,Mar 2022,39.69,48.9,9.21,Difference > 5%
BRITANNIA,Mar 2023,39.89,48.9,9.009999999999998,Difference > 5%
BRITANNIA,Mar 2024,47.74,48.9,1.1599999999999966,
CANBK,Mar 2013,,6.63,,Bank/NBFC
CANBK,Mar 2014,,6.63,,Bank/NBFC
CANBK,Mar 2015,,6.63,,Bank/NBFC
CANBK,Mar 2016,,6.63,,Bank/NBFC
CANBK,Mar 2017,,6.63,,Bank/NBFC
CANBK,Mar 2018,,6.63,,Bank/NBFC
CANBK,Mar 2019,,6.63,,Bank/NBFC
CANBK,Mar 2020,,6.63,,Bank/NBFC
CANBK,Mar 2021,,6.63,,Bank/NBFC
CANBK,Mar 2022,,6.63,,Bank/NBFC
CANBK,Mar 2023,,6.63,,Bank/NBFC
CANBK,Mar 2024,,6.63,,Bank/NBFC
CHOLAFIN,Mar 2013,,10.4,,Bank/NBFC
CHOLAFIN,Mar 2014,,10.4,,Bank/NBFC
CHOLAFIN,Mar 2015,,10.4,,Bank/NBFC
CHOLAFIN,Mar 2016,,10.4,,Bank/NBFC
CHOLAFIN,Mar 2017,,10.4,,Bank/NBFC
CHOLAFIN,Mar 2018,,10.4,,Bank/NBFC
CHOLAFIN,Mar 2019,,10.4,,Bank/NBFC
CHOLAFIN,Mar 2020,,10.4,,Bank/NBFC
CHOLAFIN,Mar 2021,,10.4,,Bank/NBFC
CHOLAFIN,Mar 2022,,10.4,,Bank/NBFC
CHOLAFIN,Mar 2023,,10.4,,Bank/NBFC
CHOLAFIN,Mar 2024,,10.4,,Bank/NBFC
CIPLA,Mar 2013,57.43,22.8,34.629999999999995,Difference > 5%
CIPLA,Mar 2014,67.73,22.8,44.93000000000001,Difference > 5%
CIPLA,Mar 2015,69.4,22.8,46.60000000000001,Difference > 5%
CIPLA,Mar 2016,63.14,22.8,40.34,Difference > 5%
CIPLA,Mar 2017,63.49,22.8,40.69,Difference > 5%
CIPLA,Mar 2018,60.05,22.8,37.25,Difference > 5%
CIPLA,Mar 2019,61.77,22.8,38.97,Difference > 5%
CIPLA,Mar 2020,68.63,22.8,45.83,Difference > 5%
CIPLA,Mar 2021,68.04,22.8,45.24000000000001,Difference > 5%
CIPLA,Mar 2022,73.8,22.8,51.0,Difference > 5%
CIPLA,Mar 2023,68.38,22.8,45.58,Difference > 5%
CIPLA,Mar 2024,67.6,22.8,44.8,Difference > 5%
COALINDIA,Mar 2013,97.24,63.6,33.63999999999999,Difference > 5%
COALINDIA,Mar 2014,119.41,63.6,55.809999999999995,Difference > 5%
COALINDIA,Mar 2015,133.6,63.6,70.0,Difference > 5%
COALINDIA,Mar 2016,156.31,63.6,92.71000000000001,Difference > 5%
COALINDIA,Mar 2017,228.13,63.6,164.53,Difference > 5%
COALINDIA,Mar 2018,335.66,63.6,272.06,Difference > 5%
COALINDIA,Mar 2019,248.14,63.6,184.54,Difference > 5%
COALINDIA,Mar 2020,184.11,63.6,120.51000000000002,Difference > 5%
COALINDIA,Mar 2021,159.62,63.6,96.02000000000001,Difference > 5%
COALINDIA,Mar 2022,172.68,63.6,109.08000000000001,Difference > 5%
COALINDIA,Mar 2023,133.78,63.6,70.18,Difference > 5%
COALINDIA,Mar 2024,98.17,63.6,34.57,Difference > 5%
